,article_name,content,enumeration_in_article,file_id,language_code
272,Random Number Generator,"However, these methods are called Pseudorandom number generators (PRNGs) and do not actually produce random numbers. Anyone who knows the seed (initial random number) and the algorithm can generate the entire sequence with complete certainty. If left to run for long enough, both the middle square method and linear congruential method will repeat. This is fine for videogames where it is the feeling of randomness which matters, but not so great for encrypting communications (Li, 2013). With insider knowledge of the PRNG, an attacker could decrypt the communication.",21,10,en
273,Random Number Generator,"Thankfully there are ways of generating truly random numbers based on physical processes. Atmospheric noise, the cosmic microwave background (the effect that caused static on old TVs) and radioactive decay are good examples. We can measure radio wave or microwave radiation, or the number of clicks from a Geiger counter.",22,10,en
274,Random Number Generator,"Quantum computers can also be used for this purpose. They are effectively controlled physical experiments leveraging quantum mechanics to perform some computation. Since randomness is an inherent part of quantum mechanics, quantum computers, unlike classical ones used by von Neuman, can serve as a True Random Number Generator (TRNG) (Jacak, 2021). This is because a quantum system can exist in a superposition of possible states, and following a measurement takes on one of these states. Whilst we can know the probability of the system taking each of these states, we cannot know with absolute certainty which it will take (Nielsen & Chuang, 2000).",23,10,en
275,Random Number Generator,Below is an example of how n random numbers (from 0 to nmax) can be generated using IBM’s quantum computer. The code (can be found ) creates a quantum circuit with enough qubits to represent the power of 2 greater than nmax. The qubits are then put into a superposition and measured to obtain the random number. This process is repeated 1000 times and sampled n times to produce the numbers.,24,10,en
276,Random Number Generator,"The TRNG implemented here is hardly the most practical implementation. It is rather slow, requires access to IBM’s cloud infrastructure, is vulnerable to interception, and runs on a device cooled to nearly absolute zero. A more useful implementation of this concept was done 20 years ago by the Swiss company ID Quantique, using a photonic chip. Newer models can be integrated in desktop PCs with PCIe connectivity or even USB (ID Quantique, n.d.).",25,10,en
277,Random Number Generator,"Jacak, M. J. (2021). Quantum generators of random numbers. Sci Rep.",26,10,en
278,Random Number Generator,"Metropolis, N. (1987). The Beginning of the Monte Carlo Method. Los Alamos Science Special Issue, 15.",27,10,en
279,Random Number Generator,"Neuman, J. v. (1951). Various Techniques Used in Connection With Random Digits. Res. Nat. Bur. Stand. Appl. Math.",28,10,en
280,Random Number Generator,"Nielsen, M. A., & Chuang, I. L. (2000). Quantum Computation and Quantum Information. Cambridge University Press.",29,10,en
281,Random Number Generator,"Piovano, I. (2011/2016). In Logic and Belief in Indian Philosophy. Warsaw Indological Studies.",30,10,en
282,Random Number Generator,"Thomson, W. E. (1958). A Modified Congruence Method of Generating Pseudo-random Numbers. The Computer journal , 83.",31,10,en
283,Random Number Generator,"Zhou, X., & Tang, X. (2011). Research and implementation of RSA algorithm for encryption and decryption. Research and implementation of RSA algorithm for encryption and decryption.",32,10,en
284,Simulations with Quantum Chemistry,"The ultimate goal of computational quantum chemistry is to tackle the quantum effects that determine the structure and properties of molecules. Reaching this goal is challenging since the energies associated with these effects are typically a tiny fraction of the total energy of the molecule. One of the applications of computational quantum chemistry is the study and design of drugs that block different stages of the virus's life cycle. These types of drugs are called anti-retrovirals and they specifically bind with and block a virus protein or protease. With the protease blocked, the virus cannot make more copies of itself. It is important to perform chemical simulations to confirm that anti-retrovirals bind with the virus protein. However, such simulations are hard and sometimes ineffective on classical supercomputers.",0,11,en
